epoch,train_loss,val_loss,lr
90,0.07041045278310776,0.008382249623537064,0.001
91,0.07043247669935226,0.008289213292300701,0.001
92,0.07008425891399384,0.008388536050915718,0.001
93,0.06760789453983307,0.008008789271116257,0.001
94,0.06608474999666214,0.008111543022096157,0.001
95,0.06669379025697708,0.007914955727756023,0.001
96,0.06891974061727524,0.007807105779647827,0.001
97,0.06911808252334595,0.008009633049368858,0.001
98,0.06538985669612885,0.007625366095453501,0.001
99,0.069577656686306,0.007758943364024162,0.001
100,0.06611041724681854,0.0075379181653261185,0.001
101,0.06753192096948624,0.007513406686484814,0.001
102,0.06876394152641296,0.008585126139223576,0.001
103,0.06616811454296112,0.007778501603752375,0.001
104,0.06817931681871414,0.008748882450163364,0.001
105,0.06672009080648422,0.0077826958149671555,0.001
106,0.07158404588699341,0.009049151092767715,0.001
107,0.06815268844366074,0.008520272560417652,0.001
108,0.07355370372533798,0.007880491204559803,0.001
109,0.06682318449020386,0.007799717132002115,0.001
110,0.06893976777791977,0.008325813338160515,0.001
111,0.07059025764465332,0.008097643032670021,0.001
112,0.0692078173160553,0.008505905978381634,0.001
113,0.06919221580028534,0.00941113568842411,0.001
114,0.07039248943328857,0.00816439464688301,0.001
115,0.06990615278482437,0.009274550713598728,0.001
116,0.06786158680915833,0.009004469029605389,0.001
117,0.06908273696899414,0.008313975296914577,0.001
118,0.06854239106178284,0.01010285783559084,0.001
119,0.06849077343940735,0.00816488265991211,0.001
120,0.06711041927337646,0.009394871070981026,0.001
121,0.0699552372097969,0.008574039675295353,0.001
122,0.06876034289598465,0.009744033217430115,0.0005
123,0.0678168311715126,0.008348599076271057,0.0005
124,0.0668552815914154,0.008672770112752914,0.0005
125,0.06910578161478043,0.008756786584854126,0.0005
126,0.06796073913574219,0.008230919018387794,0.0005
127,0.06632918864488602,0.008673388510942459,0.0005
128,0.06663639098405838,0.008829346857964993,0.0005
129,0.06850895285606384,0.00825085025280714,0.0005
130,0.06696349382400513,0.00862894393503666,0.0005
131,0.06989462673664093,0.008393899537622929,0.0005
132,0.06702172756195068,0.008199977688491344,0.0005
133,0.06881627440452576,0.008565648458898067,0.0005
134,0.06681003421545029,0.008144838735461235,0.0005
135,0.06723466515541077,0.008101971819996834,0.0005
136,0.06751415133476257,0.008182805962860584,0.0005
137,0.06887993216514587,0.007948308251798153,0.0005
138,0.06754965335130692,0.008220193907618523,0.0005
139,0.06634894758462906,0.00836317427456379,0.0005
140,0.06785664707422256,0.008032383397221565,0.0005
141,0.06825822591781616,0.008050606586039066,0.0005
142,0.06687820702791214,0.007863927632570267,0.0005
143,0.06746729463338852,0.007886955514550209,0.00025
144,0.06866675615310669,0.007875103503465652,0.00025
145,0.06595472246408463,0.00775898527354002,0.00025
146,0.0675567239522934,0.007660337723791599,0.00025
147,0.06739984452724457,0.007651069201529026,0.00025
148,0.06800143420696259,0.007631865330040455,0.00025
149,0.0708048939704895,0.007591497153043747,0.00025
150,0.06508328020572662,0.007607890293002129,0.00025
151,0.06744591146707535,0.0076438141986727715,0.00025
